user_id,session_id,event_name,event_timestamp,cart_value,cart_item_count,app_version,is_checkout_redesign,traffic_source
u0066,s00124,cart,2026-07-19 19:42:00,104.12,4,5.2.0,1,paid
u0066,s00124,checkout,2026-07-19 19:53:19,104.12,4,5.2.0,1,organic
u0067,s00125,cart,2026-06-13 19:48:00,90.37,2,5.1.3,0,paid
u0067,s00125,checkout,2026-06-13 20:01:15,90.37,2,5.1.3,0,paid
u0067,s00125,payment,2026-06-13 20:11:39,90.37,2,5.1.3,0,organic
u0067,s00125,purchase,2026-06-13 20:23:58,90.37,2,5.1.3,0,push
u0068,s00126,cart,2026-07-16 15:06:00,146.08,6,5.2.0,1,organic
u0068,s00126,checkout,2026-07-16 15:17:13,146.08,6,5.2.0,1,push
u0068,s00127,cart,2026-07-08 19:09:00,10.79,5,5.2.0,1,paid
u0068,s00127,checkout,2026-07-08 19:23:18,10.79,5,5.2.0,1,paid
u0069,s00128,cart,2026-07-08 15:35:00,120.59,6,5.2.0,1,push
u0070,s00129,cart,2026-06-30 19:31:00,87.26,6,5.1.3,0,push
u0070,s00130,cart,2026-06-25 10:58:00,160.97,6,5.1.3,0,organic
u0070,s00130,checkout,2026-06-25 11:01:42,160.97,6,5.1.3,0,organic
u0070,s00130,payment,2026-06-25 11:15:50,160.97,6,5.1.3,0,paid
u0071,s00131,cart,2026-07-17 15:23:00,18.40,6,5.2.0,1,paid
u0071,s00131,checkout,2026-07-17 15:39:01,18.40,6,5.2.0,1,organic
u0071,s00131,payment,2026-07-17 15:53:01,18.40,6,5.2.0,1,organic
u0071,s00131,purchase,2026-07-17 16:02:35,18.40,6,5.2.0,1,push
u0072,s00132,cart,2026-07-14 20:58:00,38.83,1,5.2.0,1,paid
u0073,s00133,cart,2026-06-18 21:22:00,53.98,4,5.1.3,0,organic
u0073,s00133,checkout,2026-06-18 21:35:29,53.98,4,5.1.3,0,paid
u0073,s00133,payment,2026-06-18 21:43:48,53.98,4,5.1.3,0,organic
u0073,s00133,purchase,2026-06-18 21:45:53,53.98,4,5.1.3,0,organic
u0074,s00134,cart,2026-07-16 08:40:00,9.63,2,5.2.0,1,organic
u0074,s00134,checkout,2026-07-16 08:54:41,9.63,2,5.2.0,1,push
u0074,s00134,payment,2026-07-16 08:59:14,9.63,2,5.2.0,1,organic
u0074,s00134,purchase,2026-07-16 09:15:31,9.63,2,5.2.0,1,organic
u0074,s00135,cart,2026-06-18 22:34:00,104.92,1,5.1.3,0,paid
u0074,s00135,checkout,2026-06-18 22:45:01,104.92,1,5.1.3,0,paid
u0074,s00135,payment,2026-06-18 22:58:05,104.92,1,5.1.3,0,push
u0074,s00135,purchase,2026-06-18 23:06:41,104.92,1,5.1.3,0,organic
u0075,s00136,cart,2026-06-20 14:48:00,135.24,6,5.1.3,0,organic
u0075,s00136,checkout,2026-06-20 15:00:03,135.24,6,5.1.3,0,organic
u0075,s00136,payment,2026-06-20 15:03:24,135.24,6,5.1.3,0,paid
u0075,s00136,purchase,2026-06-20 15:17:13,135.24,6,5.1.3,0,push
u0075,s00137,cart,2026-07-09 20:28:00,92.38,3,5.2.0,1,paid
u0075,s00137,checkout,2026-07-09 20:42:11,92.38,3,5.2.0,1,paid
u0075,s00137,payment,2026-07-09 20:46:00,92.38,3,5.2.0,1,paid
u0075,s00137,purchase,2026-07-09 20:54:45,92.38,3,5.2.0,1,organic
u0075,s00138,cart,2026-07-05 14:45:00,142.83,2,5.2.0,1,organic
u0075,s00138,checkout,2026-07-05 14:49:05,142.83,2,5.2.0,1,organic
u0075,s00138,payment,2026-07-05 15:04:28,142.83,2,5.2.0,1,push
u0076,s00139,cart,2026-07-15 16:35:00,96.14,1,5.2.0,1,organic
u0077,s00140,cart,2026-07-20 20:20:00,156.56,1,5.2.0,1,push
u0077,s00140,checkout,2026-07-20 20:23:46,156.56,1,5.2.0,1,paid
u0077,s00140,payment,2026-07-20 20:32:22,156.56,1,5.2.0,1,paid
u0077,s00141,cart,2026-07-05 12:19:00,54.17,2,5.2.0,1,organic
u0077,s00142,cart,2026-07-10 15:50:00,21.23,3,5.2.0,1,paid
u0077,s00142,checkout,2026-07-10 16:06:38,21.23,3,5.2.0,1,paid
u0078,s00143,cart,2026-07-01 14:21:00,152.76,4,5.2.0,1,push
u0078,s00143,checkout,2026-07-01 14:35:41,152.76,4,5.2.0,1,paid
u0079,s00144,cart,2026-06-16 15:20:00,38.55,4,5.1.3,0,push
u0079,s00144,checkout,2026-06-16 15:36:36,38.55,4,5.1.3,0,paid
u0079,s00144,payment,2026-06-16 15:46:26,38.55,4,5.1.3,0,organic
u0079,s00144,purchase,2026-06-16 15:54:03,38.55,4,5.1.3,0,paid
u0079,s00145,cart,2026-07-18 08:46:00,87.40,6,5.2.0,1,paid
u0079,s00145,checkout,2026-07-18 08:56:44,87.40,6,5.2.0,1,organic
u0079,s00145,payment,2026-07-18 09:11:27,87.40,6,5.2.0,1,organic
u0080,s00146,cart,2026-07-05 19:27:00,143.72,1,5.2.0,1,organic
u0080,s00146,checkout,2026-07-05 19:43:37,143.72,1,5.2.0,1,organic
u0080,s00146,payment,2026-07-05 19:58:11,143.72,1,5.2.0,1,organic
u0080,s00146,purchase,2026-07-05 20:10:55,143.72,1,5.2.0,1,paid
u0080,s00147,cart,2026-06-12 09:49:00,50.70,6,5.1.3,0,push
u0081,s00148,cart,2026-07-21 18:41:00,76.73,3,5.2.0,1,organic
u0081,s00149,cart,2026-07-08 16:47:00,97.23,5,5.2.0,1,paid
u0081,s00150,cart,2026-07-15 20:43:00,109.24,5,5.2.0,1,paid
u0081,s00150,checkout,2026-07-15 20:44:30,109.24,5,5.2.0,1,organic
u0082,s00151,cart,2026-07-05 13:19:00,67.01,2,5.2.0,1,paid
u0082,s00151,checkout,2026-07-05 13:35:06,67.01,2,5.2.0,1,organic
u0082,s00151,payment,2026-07-05 13:50:26,67.01,2,5.2.0,1,organic
u0082,s00151,purchase,2026-07-05 13:54:27,67.01,2,5.2.0,1,push
u0083,s00152,cart,2026-07-06 22:47:00,49.95,2,5.2.0,1,paid
u0083,s00153,cart,2026-06-24 11:51:00,77.67,2,5.1.3,0,paid
u0083,s00153,checkout,2026-06-24 12:05:25,77.67,2,5.1.3,0,organic
u0083,s00153,payment,2026-06-24 12:12:53,77.67,2,5.1.3,0,paid
u0083,s00153,purchase,2026-06-24 12:14:38,77.67,2,5.1.3,0,paid
u0083,s00154,cart,2026-07-03 17:06:00,145.51,5,5.2.0,1,paid
u0083,s00154,checkout,2026-07-03 17:13:29,145.51,5,5.2.0,1,organic
u0084,s00155,cart,2026-07-21 13:38:00,74.85,4,5.2.0,1,paid
u0084,s00156,cart,2026-07-15 17:11:00,147.96,6,5.2.0,1,push
u0084,s00156,checkout,2026-07-15 17:14:43,147.96,6,5.2.0,1,paid
u0085,s00157,cart,2026-07-06 13:44:00,32.31,4,5.2.0,1,organic
u0085,s00157,checkout,2026-07-06 13:57:27,32.31,4,5.2.0,1,paid
u0085,s00157,payment,2026-07-06 14:16:11,32.31,4,5.2.0,1,paid
u0085,s00157,purchase,2026-07-06 14:32:29,32.31,4,5.2.0,1,paid
u0086,s00158,cart,2026-07-15 17:03:00,156.87,1,5.2.0,1,organic
u0087,s00159,cart,2026-06-26 18:31:00,78.37,4,5.1.3,0,organic
u0087,s00159,checkout,2026-06-26 18:46:31,78.37,4,5.1.3,0,paid
u0087,s00160,cart,2026-07-08 12:02:00,55.27,5,5.2.0,1,push
u0088,s00161,cart,2026-06-25 16:32:00,27.47,1,5.1.3,0,push
u0088,s00161,checkout,2026-06-25 16:44:34,27.47,1,5.1.3,0,organic
u0088,s00161,payment,2026-06-25 17:00:08,27.47,1,5.1.3,0,paid
u0088,s00161,purchase,2026-06-25 17:04:55,27.47,1,5.1.3,0,paid
u0088,s00162,cart,2026-07-02 15:16:00,67.96,1,5.2.0,1,organic
u0088,s00162,checkout,2026-07-02 15:20:49,67.96,1,5.2.0,1,paid
u0089,s00163,cart,2026-06-21 21:45:00,112.97,4,5.1.3,0,paid
u0089,s00163,checkout,2026-06-21 21:52:13,112.97,4,5.1.3,0,organic
u0089,s00163,payment,2026-06-21 22:10:30,112.97,4,5.1.3,0,paid
u0089,s00163,purchase,2026-06-21 22:22:15,112.97,4,5.1.3,0,push
u0089,s00164,cart,2026-07-09 21:32:00,177.50,6,5.2.0,1,organic
u0089,s00165,cart,2026-06-23 22:03:00,178.71,6,5.1.3,0,paid
u0089,s00165,checkout,2026-06-23 22:08:15,178.71,6,5.1.3,0,paid
u0089,s00165,payment,2026-06-23 22:17:03,178.71,6,5.1.3,0,organic
u0089,s00165,purchase,2026-06-23 22:26:43,178.71,6,5.1.3,0,organic
u0090,s00166,cart,2026-07-21 20:56:00,140.25,4,5.2.0,1,paid
u0090,s00166,checkout,2026-07-21 21:08:29,140.25,4,5.2.0,1,organic
u0090,s00166,payment,2026-07-21 21:10:18,140.25,4,5.2.0,1,organic
u0090,s00166,purchase,2026-07-21 21:25:58,140.25,4,5.2.0,1,push
u0090,s00167,cart,2026-06-27 14:13:00,174.52,2,5.1.3,0,organic
u0090,s00167,checkout,2026-06-27 14:23:21,174.52,2,5.1.3,0,paid
u0090,s00167,payment,2026-06-27 14:40:11,174.52,2,5.1.3,0,push
u0090,s00167,purchase,2026-06-27 14:42:13,174.52,2,5.1.3,0,organic
u0091,s00168,cart,2026-06-24 08:07:00,167.86,2,5.1.3,0,organic
u0091,s00168,checkout,2026-06-24 08:21:12,167.86,2,5.1.3,0,paid
u0091,s00168,payment,2026-06-24 08:31:22,167.86,2,5.1.3,0,push
u0091,s00169,cart,2026-07-03 13:42:00,163.45,2,5.2.0,1,organic
u0091,s00169,checkout,2026-07-03 13:52:46,163.45,2,5.2.0,1,paid
u0091,s00169,payment,2026-07-03 13:56:31,163.45,2,5.2.0,1,organic
u0091,s00170,cart,2026-07-05 17:14:00,97.34,4,5.2.0,1,organic
u0092,s00171,cart,2026-06-23 19:08:00,90.16,2,5.1.3,0,organic
u0092,s00172,cart,2026-06-13 13:23:00,159.53,2,5.1.3,0,organic
u0092,s00172,checkout,2026-06-13 13:28:41,159.53,2,5.1.3,0,paid
u0093,s00173,cart,2026-07-21 10:28:00,68.40,2,5.2.0,1,paid
u0093,s00173,checkout,2026-07-21 10:43:13,68.40,2,5.2.0,1,organic
u0093,s00173,payment,2026-07-21 10:49:01,68.40,2,5.2.0,1,organic
u0093,s00173,purchase,2026-07-21 11:02:23,68.40,2,5.2.0,1,organic
u0093,s00174,cart,2026-07-05 11:17:00,118.87,2,5.2.0,1,paid
u0093,s00174,checkout,2026-07-05 11:27:49,118.87,2,5.2.0,1,organic
u0093,s00174,payment,2026-07-05 11:38:02,118.87,2,5.2.0,1,paid
u0093,s00174,purchase,2026-07-05 11:45:49,118.87,2,5.2.0,1,organic
u0093,s00175,cart,2026-07-02 20:57:00,144.53,2,5.2.0,1,organic
u0093,s00175,checkout,2026-07-02 21:05:31,144.53,2,5.2.0,1,paid
u0094,s00176,cart,2026-06-20 10:24:00,156.06,5,5.1.3,0,organic
u0094,s00176,checkout,2026-06-20 10:30:48,156.06,5,5.1.3,0,organic
u0094,s00176,payment,2026-06-20 10:33:49,156.06,5,5.1.3,0,paid
u0095,s00177,cart,2026-07-02 20:25:00,95.14,6,5.2.0,1,paid
u0095,s00177,checkout,2026-07-02 20:39:44,95.14,6,5.2.0,1,organic
u0095,s00178,cart,2026-07-20 10:17:00,22.38,1,5.2.0,1,paid
u0095,s00178,checkout,2026-07-20 10:22:34,22.38,1,5.2.0,1,push
u0095,s00178,payment,2026-07-20 10:25:53,22.38,1,5.2.0,1,organic
u0095,s00178,purchase,2026-07-20 10:33:56,22.38,1,5.2.0,1,paid
u0096,s00179,cart,2026-06-13 15:39:00,112.72,3,5.1.3,0,paid
u0097,s00180,cart,2026-07-01 10:31:00,171.92,5,5.2.0,1,paid
u0097,s00180,checkout,2026-07-01 10:40:10,171.92,5,5.2.0,1,push
u0097,s00181,cart,2026-06-18 19:56:00,28.31,1,5.1.3,0,push
u0097,s00181,checkout,2026-06-18 20:05:33,28.31,1,5.1.3,0,organic
u0097,s00181,payment,2026-06-18 20:09:04,28.31,1,5.1.3,0,organic
u0097,s00181,purchase,2026-06-18 20:11:35,28.31,1,5.1.3,0,paid
u0097,s00182,cart,2026-07-06 12:49:00,25.70,5,5.2.0,1,organic
u0098,s00183,cart,2026-07-01 11:02:00,89.14,4,5.2.0,1,paid
u0098,s00184,cart,2026-06-11 16:51:00,165.20,6,5.1.3,0,organic
u0098,s00185,cart,2026-07-11 12:52:00,21.40,3,5.2.0,1,organic
u0098,s00185,checkout,2026-07-11 12:54:11,21.40,3,5.2.0,1,paid
u0098,s00185,payment,2026-07-11 12:56:36,21.40,3,5.2.0,1,organic
u0098,s00185,purchase,2026-07-11 13:07:25,21.40,3,5.2.0,1,push
u0099,s00186,cart,2026-07-15 08:23:00,42.52,5,5.2.0,1,push
u0099,s00186,checkout,2026-07-15 08:31:29,42.52,5,5.2.0,1,push
u0099,s00186,payment,2026-07-15 08:48:18,42.52,5,5.2.0,1,paid
u0099,s00186,purchase,2026-07-15 09:07:06,42.52,5,5.2.0,1,paid
u0099,s00187,cart,2026-07-14 08:14:00,101.15,6,5.2.0,1,organic
u0099,s00187,checkout,2026-07-14 08:15:48,101.15,6,5.2.0,1,organic
u0099,s00187,payment,2026-07-14 08:25:54,101.15,6,5.2.0,1,paid
u0099,s00187,purchase,2026-07-14 08:34:20,101.15,6,5.2.0,1,organic
u0100,s00188,cart,2026-06-14 19:17:00,24.00,2,5.1.3,0,paid
u0100,s00188,checkout,2026-06-14 19:29:29,24.00,2,5.1.3,0,organic
u0100,s00188,payment,2026-06-14 19:46:37,24.00,2,5.1.3,0,organic
u0101,s00189,cart,2026-07-05 11:18:00,52.89,3,5.2.0,1,organic
u0101,s00189,checkout,2026-07-05 11:29:20,52.89,3,5.2.0,1,organic
u0101,s00190,cart,2026-07-07 10:49:00,140.47,1,5.2.0,1,paid
u0101,s00191,cart,2026-07-11 14:07:00,100.18,2,5.2.0,1,organic
u0101,s00191,checkout,2026-07-11 14:16:07,100.18,2,5.2.0,1,organic
u0102,s00192,cart,2026-07-20 08:13:00,151.78,3,5.2.0,1,paid
u0102,s00193,cart,2026-07-12 14:32:00,16.42,3,5.2.0,1,push
u0102,s00193,checkout,2026-07-12 14:38:01,16.42,3,5.2.0,1,organic
u0102,s00193,payment,2026-07-12 14:56:48,16.42,3,5.2.0,1,paid
u0102,s00193,purchase,2026-07-12 15:11:54,16.42,3,5.2.0,1,paid
u0102,s00194,cart,2026-07-02 21:49:00,177.00,2,5.2.0,1,paid
u0102,s00194,checkout,2026-07-02 22:01:43,177.00,2,5.2.0,1,organic
u0102,s00194,payment,2026-07-02 22:10:47,177.00,2,5.2.0,1,organic
u0102,s00194,purchase,2026-07-02 22:18:28,177.00,2,5.2.0,1,organic
u0103,s00195,cart,2026-07-11 09:02:00,170.07,1,5.2.0,1,paid
u0103,s00195,checkout,2026-07-11 09:16:46,170.07,1,5.2.0,1,organic
u0103,s00195,payment,2026-07-11 09:30:29,170.07,1,5.2.0,1,organic
u0104,s00196,cart,2026-06-18 12:28:00,159.95,1,5.1.3,0,paid
u0104,s00196,checkout,2026-06-18 12:36:41,159.95,1,5.1.3,0,push
u0104,s00196,payment,2026-06-18 12:55:11,159.95,1,5.1.3,0,organic
u0105,s00197,cart,2026-07-07 18:56:00,145.12,2,5.2.0,1,paid
u0105,s00197,checkout,2026-07-07 19:09:50,145.12,2,5.2.0,1,push
u0105,s00197,payment,2026-07-07 19:26:12,145.12,2,5.2.0,1,paid
u0105,s00197,purchase,2026-07-07 19:39:29,145.12,2,5.2.0,1,paid
u0105,s00198,cart,2026-07-20 11:01:00,162.07,3,5.2.0,1,organic
u0105,s00198,checkout,2026-07-20 11:17:33,162.07,3,5.2.0,1,push
u0105,s00198,payment,2026-07-20 11:25:43,162.07,3,5.2.0,1,organic
u0105,s00198,purchase,2026-07-20 11:34:00,162.07,3,5.2.0,1,paid
u0106,s00199,cart,2026-07-08 17:54:00,177.02,4,5.2.0,1,push
u0106,s00199,checkout,2026-07-08 18:00:11,177.02,4,5.2.0,1,paid
u0106,s00199,payment,2026-07-08 18:12:48,177.02,4,5.2.0,1,organic
u0106,s00199,purchase,2026-07-08 18:25:24,177.02,4,5.2.0,1,paid
u0106,s00200,cart,2026-07-07 21:51:00,159.64,4,5.2.0,1,paid
u0106,s00200,checkout,2026-07-07 22:07:02,159.64,4,5.2.0,1,organic
u0106,s00201,cart,2026-06-10 16:30:00,8.12,5,5.1.3,0,paid
u0106,s00201,checkout,2026-06-10 16:41:45,8.12,5,5.1.3,0,paid
u0106,s00201,payment,2026-06-10 16:52:48,8.12,5,5.1.3,0,organic
u0106,s00201,purchase,2026-06-10 16:58:37,8.12,5,5.1.3,0,organic
u0107,s00202,cart,2026-06-12 13:45:00,170.01,4,5.1.3,0,paid
u0107,s00203,cart,2026-07-05 10:46:00,171.18,6,5.2.0,1,organic
u0107,s00203,checkout,2026-07-05 10:52:45,171.18,6,5.2.0,1,paid
u0107,s00203,payment,2026-07-05 11:04:59,171.18,6,5.2.0,1,paid
u0107,s00203,purchase,2026-07-05 11:18:18,171.18,6,5.2.0,1,push
u0107,s00204,cart,2026-07-01 19:36:00,75.36,5,5.2.0,1,organic
u0108,s00205,cart,2026-06-29 11:40:00,105.27,4,5.1.3,0,paid
u0108,s00205,checkout,2026-06-29 11:43:15,105.27,4,5.1.3,0,push
u0108,s00205,payment,2026-06-29 11:49:55,105.27,4,5.1.3,0,organic
u0108,s00205,purchase,2026-06-29 12:01:23,105.27,4,5.1.3,0,organic
u0108,s00206,cart,2026-07-08 19:04:00,68.28,1,5.2.0,1,organic
u0109,s00207,cart,2026-06-15 22:26:00,92.81,4,5.1.3,0,push
u0109,s00207,checkout,2026-06-15 22:30:30,92.81,4,5.1.3,0,paid
u0109,s00207,payment,2026-06-15 22:38:40,92.81,4,5.1.3,0,organic
u0109,s00208,cart,2026-06-19 08:20:00,52.91,1,5.1.3,0,organic
u0109,s00208,checkout,2026-06-19 08:33:10,52.91,1,5.1.3,0,organic
u0109,s00208,payment,2026-06-19 08:36:31,52.91,1,5.1.3,0,paid
u0109,s00208,purchase,2026-06-19 08:53:16,52.91,1,5.1.3,0,organic
u0110,s00209,cart,2026-06-15 17:56:00,82.68,1,5.1.3,0,organic
u0110,s00209,checkout,2026-06-15 18:03:26,82.68,1,5.1.3,0,paid
u0110,s00209,payment,2026-06-15 18:21:42,82.68,1,5.1.3,0,push
u0110,s00209,purchase,2026-06-15 18:25:45,82.68,1,5.1.3,0,organic
u0110,s00210,cart,2026-06-25 10:03:00,70.06,4,5.1.3,0,organic
u0110,s00210,checkout,2026-06-25 10:19:12,70.06,4,5.1.3,0,organic
u0111,s00211,cart,2026-06-12 15:54:00,27.87,4,5.1.3,0,organic
u0111,s00211,checkout,2026-06-12 16:03:05,27.87,4,5.1.3,0,paid
u0111,s00211,payment,2026-06-12 16:15:29,27.87,4,5.1.3,0,push
u0111,s00211,purchase,2026-06-12 16:17:45,27.87,4,5.1.3,0,organic
u0112,s00212,cart,2026-07-09 17:03:00,33.99,6,5.2.0,1,organic
u0112,s00213,cart,2026-07-18 14:48:00,109.43,5,5.2.0,1,organic
u0112,s00213,checkout,2026-07-18 15:05:26,109.43,5,5.2.0,1,paid
u0112,s00213,payment,2026-07-18 15:22:02,109.43,5,5.2.0,1,paid
u0112,s00213,purchase,2026-07-18 15:25:27,109.43,5,5.2.0,1,organic
u0113,s00214,cart,2026-06-26 20:36:00,124.54,5,5.1.3,0,paid
u0113,s00215,cart,2026-06-15 10:13:00,147.06,2,5.1.3,0,organic
u0113,s00215,checkout,2026-06-15 10:27:12,147.06,2,5.1.3,0,paid
u0113,s00215,payment,2026-06-15 10:36:32,147.06,2,5.1.3,0,organic
u0113,s00216,cart,2026-06-27 13:54:00,55.51,4,5.1.3,0,organic
u0113,s00216,checkout,2026-06-27 14:11:50,55.51,4,5.1.3,0,organic
u0114,s00217,cart,2026-07-19 17:48:00,173.95,1,5.2.0,1,organic
u0114,s00217,checkout,2026-07-19 17:52:50,173.95,1,5.2.0,1,push
u0114,s00217,payment,2026-07-19 18:05:16,173.95,1,5.2.0,1,push
u0114,s00217,purchase,2026-07-19 18:21:52,173.95,1,5.2.0,1,paid
u0115,s00218,cart,2026-07-09 14:09:00,114.34,6,5.2.0,1,organic
u0115,s00219,cart,2026-06-20 19:15:00,16.48,4,5.1.3,0,push
u0115,s00219,checkout,2026-06-20 19:16:21,16.48,4,5.1.3,0,push
u0115,s00219,payment,2026-06-20 19:33:05,16.48,4,5.1.3,0,organic
u0115,s00219,purchase,2026-06-20 19:41:13,16.48,4,5.1.3,0,push
u0116,s00220,cart,2026-07-11 12:46:00,79.68,6,5.2.0,1,organic
u0116,s00221,cart,2026-07-14 19:31:00,138.63,3,5.2.0,1,organic
u0116,s00221,checkout,2026-07-14 19:37:04,138.63,3,5.2.0,1,push
u0116,s00221,payment,2026-07-14 19:50:12,138.63,3,5.2.0,1,paid
u0116,s00221,purchase,2026-07-14 19:51:23,138.63,3,5.2.0,1,paid
u0116,s00222,cart,2026-06-16 21:03:00,50.91,4,5.1.3,0,organic
u0116,s00222,checkout,2026-06-16 21:10:17,50.91,4,5.1.3,0,push
u0116,s00222,payment,2026-06-16 21:27:42,50.91,4,5.1.3,0,organic
u0116,s00222,purchase,2026-06-16 21:36:05,50.91,4,5.1.3,0,organic
u0117,s00223,cart,2026-07-16 17:35:00,68.16,2,5.2.0,1,push
u0117,s00223,checkout,2026-07-16 17:38:18,68.16,2,5.2.0,1,organic
u0117,s00223,payment,2026-07-16 17:44:54,68.16,2,5.2.0,1,paid
u0117,s00223,purchase,2026-07-16 17:53:37,68.16,2,5.2.0,1,paid
u0117,s00224,cart,2026-07-14 16:01:00,156.72,6,5.2.0,1,organic
u0117,s00224,checkout,2026-07-14 16:06:41,156.72,6,5.2.0,1,paid
u0117,s00224,payment,2026-07-14 16:07:55,156.72,6,5.2.0,1,push
u0117,s00224,purchase,2026-07-14 16:18:40,156.72,6,5.2.0,1,push
u0117,s00225,cart,2026-07-13 21:22:00,86.95,2,5.2.0,1,organic
u0117,s00225,checkout,2026-07-13 21:39:39,86.95,2,5.2.0,1,organic
u0117,s00225,payment,2026-07-13 21:41:11,86.95,2,5.2.0,1,push
u0117,s00225,purchase,2026-07-13 21:51:30,86.95,2,5.2.0,1,organic
u0118,s00226,cart,2026-07-09 18:20:00,156.18,3,5.2.0,1,push
u0118,s00227,cart,2026-07-08 22:03:00,146.53,5,5.2.0,1,organic
u0118,s00227,checkout,2026-07-08 22:08:46,146.53,5,5.2.0,1,organic
u0118,s00227,payment,2026-07-08 22:19:02,146.53,5,5.2.0,1,organic
u0118,s00227,purchase,2026-07-08 22:21:39,146.53,5,5.2.0,1,paid
u0119,s00228,cart,2026-07-08 18:34:00,117.79,4,5.2.0,1,push
u0119,s00228,checkout,2026-07-08 18:40:42,117.79,4,5.2.0,1,paid
u0120,s00229,cart,2026-07-09 19:51:00,104.15,2,5.2.0,1,push
u0120,s00229,checkout,2026-07-09 19:59:22,104.15,2,5.2.0,1,paid
u0120,s00229,payment,2026-07-09 20:09:48,104.15,2,5.2.0,1,push
u0120,s00229,purchase,2026-07-09 20:20:17,104.15,2,5.2.0,1,organic
u0121,s00230,cart,2026-07-21 17:37:00,170.42,1,5.2.0,1,organic
u0121,s00230,checkout,2026-07-21 17:54:07,170.42,1,5.2.0,1,organic
u0121,s00230,payment,2026-07-21 18:08:10,170.42,1,5.2.0,1,paid
u0121,s00231,cart,2026-07-14 17:57:00,163.94,4,5.2.0,1,paid
u0121,s00231,checkout,2026-07-14 18:03:49,163.94,4,5.2.0,1,organic
u0121,s00231,payment,2026-07-14 18:10:09,163.94,4,5.2.0,1,organic
u0122,s00232,cart,2026-07-06 17:48:00,35.25,1,5.2.0,1,paid
u0122,s00232,checkout,2026-07-06 18:02:25,35.25,1,5.2.0,1,organic
u0122,s00232,payment,2026-07-06 18:15:25,35.25,1,5.2.0,1,organic
u0122,s00232,purchase,2026-07-06 18:27:25,35.25,1,5.2.0,1,push
u0122,s00233,cart,2026-06-26 11:01:00,124.40,6,5.1.3,0,paid
u0123,s00234,cart,2026-07-04 14:32:00,109.25,2,5.2.0,1,organic
u0123,s00234,checkout,2026-07-04 14:42:18,109.25,2,5.2.0,1,organic
u0123,s00234,payment,2026-07-04 14:59:39,109.25,2,5.2.0,1,organic
u0123,s00234,purchase,2026-07-04 15:05:00,109.25,2,5.2.0,1,organic
u0123,s00235,cart,2026-07-07 10:58:00,165.93,4,5.2.0,1,organic
u0124,s00236,cart,2026-06-16 19:01:00,109.43,2,5.1.3,0,organic
u0124,s00236,checkout,2026-06-16 19:03:24,109.43,2,5.1.3,0,push
u0124,s00236,payment,2026-06-16 19:06:02,109.43,2,5.1.3,0,organic
u0124,s00236,purchase,2026-06-16 19:07:05,109.43,2,5.1.3,0,organic
u0124,s00237,cart,2026-07-13 09:35:00,51.47,6,5.2.0,1,paid
u0124,s00238,cart,2026-06-10 12:26:00,121.81,6,5.1.3,0,paid
u0124,s00238,checkout,2026-06-10 12:31:26,121.81,6,5.1.3,0,organic
u0124,s00238,payment,2026-06-10 12:35:44,121.81,6,5.1.3,0,organic
u0124,s00238,purchase,2026-06-10 12:51:56,121.81,6,5.1.3,0,paid
u0125,s00239,cart,2026-06-26 11:22:00,128.99,3,5.1.3,0,paid
u0126,s00240,cart,2026-06-25 13:15:00,8.47,6,5.1.3,0,organic
u0126,s00240,checkout,2026-06-25 13:31:09,8.47,6,5.1.3,0,organic
u0126,s00240,payment,2026-06-25 13:34:55,8.47,6,5.1.3,0,organic
u0126,s00240,purchase,2026-06-25 13:43:24,8.47,6,5.1.3,0,push
u0126,s00241,cart,2026-07-02 09:52:00,38.05,1,5.2.0,1,push
u0126,s00241,checkout,2026-07-02 10:03:27,38.05,1,5.2.0,1,organic
u0127,s00242,cart,2026-07-05 18:41:00,37.33,3,5.2.0,1,organic
u0127,s00242,checkout,2026-07-05 18:50:46,37.33,3,5.2.0,1,organic
u0127,s00242,payment,2026-07-05 19:01:57,37.33,3,5.2.0,1,organic
u0127,s00242,purchase,2026-07-05 19:17:14,37.33,3,5.2.0,1,organic
u0128,s00243,cart,2026-06-23 18:56:00,145.07,1,5.1.3,0,paid
u0128,s00243,checkout,2026-06-23 18:58:10,145.07,1,5.1.3,0,organic
u0128,s00243,payment,2026-06-23 19:14:46,145.07,1,5.1.3,0,organic
u0128,s00243,purchase,2026-06-23 19:28:35,145.07,1,5.1.3,0,push
u0128,s00244,cart,2026-06-14 15:58:00,91.96,4,5.1.3,0,organic
u0128,s00245,cart,2026-07-11 08:45:00,157.35,5,5.2.0,1,paid
u0128,s00245,checkout,2026-07-11 08:53:42,157.35,5,5.2.0,1,push
u0128,s00245,payment,2026-07-11 08:58:09,157.35,5,5.2.0,1,paid
u0128,s00245,purchase,2026-07-11 09:11:18,157.35,5,5.2.0,1,paid
u0129,s00246,cart,2026-07-21 22:10:00,94.96,4,5.2.0,1,organic
u0129,s00246,checkout,2026-07-21 22:13:48,94.96,4,5.2.0,1,organic
u0129,s00246,payment,2026-07-21 22:25:05,94.96,4,5.2.0,1,organic
u0129,s00246,purchase,2026-07-21 22:43:46,94.96,4,5.2.0,1,organic
u0129,s00247,cart,2026-07-08 09:29:00,84.40,5,5.2.0,1,organic
u0129,s00248,cart,2026-07-11 09:31:00,136.18,1,5.2.0,1,organic
u0129,s00248,checkout,2026-07-11 09:33:35,136.18,1,5.2.0,1,paid
u0130,s00249,cart,2026-06-29 18:19:00,161.10,5,5.1.3,0,paid
